18:21:12,369 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	16	F=0.32977806507218277	[PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:21:44,706 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	32	F=0.4392156862745098	[PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:22:18,605 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	64	F=0.584173669467787	[PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:22:51,559 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	1	F=0.08823529411764706	[NR_OF_CONSTRAINTS, PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:23:25,955 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	2	F=0.14705882352941177	[NR_OF_CONSTRAINTS, PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:24:02,294 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	4	F=0.15610859728506787	[NR_OF_CONSTRAINTS, PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:24:35,382 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	8	F=0.23453996983408748	[NR_OF_CONSTRAINTS, PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:25:08,536 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	16	F=0.32977806507218277	[NR_OF_CONSTRAINTS, PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:25:46,697 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	32	F=0.4392156862745098	[NR_OF_CONSTRAINTS, PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:26:19,187 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	64	F=0.584173669467787	[NR_OF_CONSTRAINTS, PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:26:51,829 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	1	F=0.08823529411764706	[PATTERN, PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:27:31,144 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	2	F=0.14705882352941177	[PATTERN, PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:28:18,171 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	4	F=0.15610859728506787	[PATTERN, PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:28:50,591 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	8	F=0.23453996983408748	[PATTERN, PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:29:23,615 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	16	F=0.32977806507218277	[PATTERN, PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:30:01,738 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	32	F=0.4392156862745098	[PATTERN, PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:30:39,280 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	64	F=0.584173669467787	[PATTERN, PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:31:12,138 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	1	F=0.058823529411764705	[NR_OF_CONSTRAINTS, PATTERN, PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:31:44,583 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	2	F=0.14705882352941177	[NR_OF_CONSTRAINTS, PATTERN, PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
18:32:17,507 INFO [org.aksw.hawk.controller.Pipeline.run] 143 - <F@n	4	F=0.15610859728506787	[NR_OF_CONSTRAINTS, PATTERN, PREDICATES]	/Users/ricardousbeck/Dropbox/Dissertation/git-workspace/hawk/resources/qald-4_hybrid_train.xml>
